,Xcoord,Ycoord,Label,Zcoord,ImageName
2815,293,934,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2816,311,926,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2817,350,913,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2818,368,914,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2819,391,910,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2820,410,908,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2821,433,906,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2822,455,901,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2823,477,901,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2824,471,947,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2825,485,941,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2826,502,940,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2827,525,937,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2828,387,1184,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2829,408,1193,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2830,430,1199,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2831,446,1214,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2832,469,1223,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2833,452,1199,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2834,481,1210,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2835,578,1226,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2836,599,1218,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2837,614,1216,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2838,627,1211,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2839,649,1204,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2840,669,1204,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2841,693,1199,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2842,713,1195,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2843,732,1195,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2844,745,1191,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2845,722,1160,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2846,660,1172,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2847,675,1172,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2848,694,1168,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2849,705,1165,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2850,744,1155,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2851,758,1154,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2852,780,1153,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2853,794,1149,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2854,815,1147,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2855,834,1143,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2856,855,1137,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2857,876,1137,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2858,903,1132,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2859,931,1130,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2860,949,1127,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2861,975,1119,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2862,995,1117,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2863,1029,1113,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2864,1052,1108,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2865,1073,1106,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2866,1090,1105,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2867,1104,1104,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2868,1125,1093,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2869,1146,1096,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2870,773,1187,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2871,812,1181,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2872,851,1178,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2873,873,1172,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2874,907,1165,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2875,927,1166,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2876,950,1161,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2877,970,1155,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2878,993,1148,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2879,1022,1147,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2880,1039,1147,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2881,1061,1142,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2882,864,1236,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2883,885,1233,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2884,898,1233,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2885,918,1229,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2886,939,1226,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2887,957,1223,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2888,933,1093,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2889,950,1092,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2890,968,1088,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2891,981,1088,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2892,1007,1087,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2893,1022,1086,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2894,1046,1081,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2895,1067,1080,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2896,1096,1080,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2897,1118,1081,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2898,1142,1083,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2899,1171,1082,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2900,1195,1080,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2901,1218,1072,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2902,1235,1072,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2903,1252,1070,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2904,1264,1070,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2905,579,986,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2906,598,983,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2907,620,986,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2908,631,993,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2909,1066,1596,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2910,1086,1588,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2911,1102,1587,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2912,1118,1578,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2913,1137,1574,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2914,1156,1562,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2915,1166,1561,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2916,1189,1554,C3_organized_puncta,16,5500000127_63x_20190620_Capture1-Capture1-B2[144]Montage-11
2917,783,397,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2918,795,383,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2919,807,360,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2920,816,344,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2921,829,328,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2922,842,315,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2923,897,617,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2924,914,613,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2925,936,612,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2926,969,603,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2927,984,602,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2928,1003,592,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2929,711,395,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2930,723,383,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2931,734,368,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2932,745,355,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2933,754,337,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2934,138,944,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2935,154,935,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2936,169,925,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2937,185,922,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2938,200,913,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2939,219,915,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2940,235,910,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2941,250,908,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2942,252,1125,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2943,266,1119,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2944,284,1108,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2945,300,1099,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2946,319,1080,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2947,334,1075,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2948,359,1064,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2949,893,563,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2950,906,552,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2951,917,545,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2952,930,537,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2953,944,530,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2954,952,564,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2955,966,561,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2956,977,547,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2957,993,545,C4_organized_z_disks,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2958,1139,608,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2959,1150,594,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2960,1161,578,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2961,1172,566,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2962,1183,550,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2963,1194,538,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2964,1206,519,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2965,1217,510,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2966,1002,441,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2967,1011,427,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2968,1032,421,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2969,1048,407,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2970,1059,396,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2971,1075,387,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2972,1090,378,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2973,1109,367,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2974,1123,355,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2975,1144,345,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2976,1159,336,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2977,1170,324,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2978,1198,324,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2979,1213,312,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2980,443,813,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2981,462,807,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2982,484,803,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2983,498,796,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2984,512,788,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2985,527,781,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2986,542,768,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2987,557,759,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2988,571,749,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2989,582,740,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2990,597,729,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2991,613,720,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2992,628,715,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2993,640,704,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2994,653,699,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2995,577,709,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2996,592,695,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2997,609,684,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2998,624,673,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2999,638,659,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3000,658,649,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3001,670,639,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3002,684,627,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3003,696,617,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3004,708,605,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3005,723,597,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3006,733,586,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3007,741,575,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3008,603,623,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3009,621,616,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3010,636,605,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3011,652,599,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3012,666,591,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3013,681,582,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3014,695,575,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3015,711,566,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3016,730,561,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3017,747,554,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3018,758,541,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3019,772,536,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3020,570,478,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3021,585,476,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3022,600,470,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3023,616,465,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3024,632,461,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3025,642,456,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3026,659,449,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3027,672,448,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3028,688,445,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3029,705,440,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3030,719,437,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3031,733,435,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3032,747,423,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3033,756,419,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3034,772,409,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3035,780,406,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3036,801,403,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3037,815,399,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3038,831,395,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3039,846,387,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3040,863,384,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3041,878,378,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3042,610,513,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3043,622,515,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3044,646,504,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3045,669,488,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3046,686,485,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3047,697,477,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3048,714,474,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3049,728,466,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3050,744,460,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3051,758,458,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3052,775,449,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3053,787,443,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3054,804,435,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3055,818,432,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3056,834,427,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3057,849,426,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3058,866,421,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3059,349,754,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3060,361,740,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3061,369,731,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3062,384,714,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3063,395,698,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3064,408,684,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3065,418,662,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3066,426,649,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3067,432,640,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3068,445,619,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3069,367,648,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3070,382,639,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3071,395,630,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3072,410,622,C4_organized_z_disks,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
3073,1119,1075,C4_organized_z_disks,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
3074,1124,1099,C4_organized_z_disks,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
3075,1124,1121,C4_organized_z_disks,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
3076,1127,1135,C4_organized_z_disks,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
