fov_id,original_fov_location,2D_fov_tiff_path
1221,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 30,2D_fov_tiff_path/35e9580c_5500000014_63X_20190816_S1_P30_B4_annotations_corrected.tiff
1222,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 4,2D_fov_tiff_path/302aaed5_5500000014_63X_20190816_S1_P4_B4_annotations_corrected.tiff
1223,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 5,2D_fov_tiff_path/ff28b9d3_5500000014_63X_20190816_S1_P5_B4_annotations_corrected.tiff
1224,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 6,2D_fov_tiff_path/929bc1a3_5500000014_63X_20190816_S1_P6_B4_annotations_corrected.tiff
1225,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 7,2D_fov_tiff_path/b0a983cc_5500000014_63X_20190816_S1_P7_B4_annotations_corrected.tiff
1226,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 8,2D_fov_tiff_path/58b9668e_5500000014_63X_20190816_S1_P8_B4_annotations_corrected.tiff
1227,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B4 [144] Montage - 9,2D_fov_tiff_path/3121c605_5500000014_63X_20190816_S1_P9_B4_annotations_corrected.tiff
1228,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 1,2D_fov_tiff_path/7110aeab_5500000014_63X_20190816_S1_P1_B5_annotations_corrected.tiff
1229,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 10,2D_fov_tiff_path/a15046b9_5500000014_63X_20190816_S1_P10_B5_annotations_corrected.tiff
1230,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 11,2D_fov_tiff_path/f05c98e7_5500000014_63X_20190816_S1_P11_B5_annotations_corrected.tiff
1231,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 12,2D_fov_tiff_path/2e90f1e2_5500000014_63X_20190816_S1_P12_B5_annotations_corrected.tiff
1232,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 13,2D_fov_tiff_path/815b869f_5500000014_63X_20190816_S1_P13_B5_annotations_corrected.tiff
1233,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 14,2D_fov_tiff_path/4ca82c5a_5500000014_63X_20190816_S1_P14_B5_annotations_corrected.tiff
1234,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 15,2D_fov_tiff_path/c8aa2331_5500000014_63X_20190816_S1_P15_B5_annotations_corrected.tiff
1235,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 16,2D_fov_tiff_path/06433a48_5500000014_63X_20190816_S1_P16_B5_annotations_corrected.tiff
1236,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 17,2D_fov_tiff_path/b0d92ca1_5500000014_63X_20190816_S1_P17_B5_annotations_corrected.tiff
1237,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 18,2D_fov_tiff_path/d98720be_5500000014_63X_20190816_S1_P18_B5_annotations_corrected.tiff
1238,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 19,2D_fov_tiff_path/f87c5a49_5500000014_63X_20190816_S1_P19_B5_annotations_corrected.tiff
1239,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 2,2D_fov_tiff_path/f0235e31_5500000014_63X_20190816_S1_P2_B5_annotations_corrected.tiff
1240,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 20,2D_fov_tiff_path/5a8dc605_5500000014_63X_20190816_S1_P20_B5_annotations_corrected.tiff
1241,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 21,2D_fov_tiff_path/6a7839b6_5500000014_63X_20190816_S1_P21_B5_annotations_corrected.tiff
1242,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 22,2D_fov_tiff_path/62aa425e_5500000014_63X_20190816_S1_P22_B5_annotations_corrected.tiff
1243,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 23,2D_fov_tiff_path/17cdb4c4_5500000014_63X_20190816_S1_P23_B5_annotations_corrected.tiff
1244,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 24,2D_fov_tiff_path/73e8ee57_5500000014_63X_20190816_S1_P24_B5_annotations_corrected.tiff
1245,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 25,2D_fov_tiff_path/e4c42f54_5500000014_63X_20190816_S1_P25_B5_annotations_corrected.tiff
1246,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 26,2D_fov_tiff_path/784e33df_5500000014_63X_20190816_S1_P26_B5_annotations_corrected.tiff
1247,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 27,2D_fov_tiff_path/b061705d_5500000014_63X_20190816_S1_P27_B5_annotations_corrected.tiff
1248,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 28,2D_fov_tiff_path/775387f2_5500000014_63X_20190816_S1_P28_B5_annotations_corrected.tiff
1249,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 29,2D_fov_tiff_path/f573852d_5500000014_63X_20190816_S1_P29_B5_annotations_corrected.tiff
1250,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 3,2D_fov_tiff_path/bbb471a3_5500000014_63X_20190816_S1_P3_B5_annotations_corrected.tiff
1251,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 30,2D_fov_tiff_path/45cad1d4_5500000014_63X_20190816_S1_P30_B5_annotations_corrected.tiff
1252,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 4,2D_fov_tiff_path/b7aa5c6d_5500000014_63X_20190816_S1_P4_B5_annotations_corrected.tiff
1253,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 5,2D_fov_tiff_path/f54b94e2_5500000014_63X_20190816_S1_P5_B5_annotations_corrected.tiff
1254,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 6,2D_fov_tiff_path/3dadabec_5500000014_63X_20190816_S1_P6_B5_annotations_corrected.tiff
1255,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 7,2D_fov_tiff_path/eab7e12a_5500000014_63X_20190816_S1_P7_B5_annotations_corrected.tiff
1256,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 8,2D_fov_tiff_path/8c86fd4e_5500000014_63X_20190816_S1_P8_B5_annotations_corrected.tiff
1257,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_001_Capture 3 - Capture 3 - B5 [144] Montage - 9,2D_fov_tiff_path/ccafc394_5500000014_63X_20190816_S1_P9_B5_annotations_corrected.tiff
1258,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 1,2D_fov_tiff_path/10ba316b_5500000014_63X_20190816_S2_P1_C2_annotations_corrected.tiff
1259,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 10,2D_fov_tiff_path/1a6cae57_5500000014_63X_20190816_S2_P10_C2_annotations_corrected.tiff
1260,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 11,2D_fov_tiff_path/19de1c64_5500000014_63X_20190816_S2_P11_C2_annotations_corrected.tiff
1261,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 12,2D_fov_tiff_path/9b8a779d_5500000014_63X_20190816_S2_P12_C2_annotations_corrected.tiff
1262,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 13,2D_fov_tiff_path/65fbc052_5500000014_63X_20190816_S2_P13_C2_annotations_corrected.tiff
1263,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 14,2D_fov_tiff_path/4f1a517e_5500000014_63X_20190816_S2_P14_C2_annotations_corrected.tiff
1264,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 15,2D_fov_tiff_path/3d844914_5500000014_63X_20190816_S2_P15_C2_annotations_corrected.tiff
1265,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 16,2D_fov_tiff_path/67a9601c_5500000014_63X_20190816_S2_P16_C2_annotations_corrected.tiff
1266,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 17,2D_fov_tiff_path/46b98ab8_5500000014_63X_20190816_S2_P17_C2_annotations_corrected.tiff
1267,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 18,2D_fov_tiff_path/f2e3b904_5500000014_63X_20190816_S2_P18_C2_annotations_corrected.tiff
1268,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 19,2D_fov_tiff_path/9abc0787_5500000014_63X_20190816_S2_P19_C2_annotations_corrected.tiff
1269,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 2,2D_fov_tiff_path/6ed7f7eb_5500000014_63X_20190816_S2_P2_C2_annotations_corrected.tiff
1270,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 20,2D_fov_tiff_path/1dbec1ea_5500000014_63X_20190816_S2_P20_C2_annotations_corrected.tiff
1271,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 21,2D_fov_tiff_path/629289ec_5500000014_63X_20190816_S2_P21_C2_annotations_corrected.tiff
1272,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 22,2D_fov_tiff_path/5f439774_5500000014_63X_20190816_S2_P22_C2_annotations_corrected.tiff
1273,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 23,2D_fov_tiff_path/5009a15c_5500000014_63X_20190816_S2_P23_C2_annotations_corrected.tiff
1274,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 24,2D_fov_tiff_path/3b3b3255_5500000014_63X_20190816_S2_P24_C2_annotations_corrected.tiff
1275,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 25,2D_fov_tiff_path/dc8b2306_5500000014_63X_20190816_S2_P25_C2_annotations_corrected.tiff
1276,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 26,2D_fov_tiff_path/1a0ac5c1_5500000014_63X_20190816_S2_P26_C2_annotations_corrected.tiff
1277,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 27,2D_fov_tiff_path/70bf80de_5500000014_63X_20190816_S2_P27_C2_annotations_corrected.tiff
1278,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 28,2D_fov_tiff_path/5d0fd2fe_5500000014_63X_20190816_S2_P28_C2_annotations_corrected.tiff
1279,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 29,2D_fov_tiff_path/f89e9bf6_5500000014_63X_20190816_S2_P29_C2_annotations_corrected.tiff
1280,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 3,2D_fov_tiff_path/8086c13f_5500000014_63X_20190816_S2_P3_C2_annotations_corrected.tiff
1281,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 30,2D_fov_tiff_path/2ddf9fcd_5500000014_63X_20190816_S2_P30_C2_annotations_corrected.tiff
1282,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 4,2D_fov_tiff_path/59442667_5500000014_63X_20190816_S2_P4_C2_annotations_corrected.tiff
1283,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 5,2D_fov_tiff_path/d1f6ee83_5500000014_63X_20190816_S2_P5_C2_annotations_corrected.tiff
1284,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 6,2D_fov_tiff_path/b257f280_5500000014_63X_20190816_S2_P6_C2_annotations_corrected.tiff
1285,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 7,2D_fov_tiff_path/efaa57c7_5500000014_63X_20190816_S2_P7_C2_annotations_corrected.tiff
1286,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 8,2D_fov_tiff_path/7d62901c_5500000014_63X_20190816_S2_P8_C2_annotations_corrected.tiff
1287,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C2 [144] Montage - 9,2D_fov_tiff_path/d29414dc_5500000014_63X_20190816_S2_P9_C2_annotations_corrected.tiff
1288,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 1,2D_fov_tiff_path/65bdd308_5500000014_63X_20190816_S2_P1_C3_annotations_corrected.tiff
1289,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 10,2D_fov_tiff_path/a2f8fe5e_5500000014_63X_20190816_S2_P10_C3_annotations_corrected.tiff
1290,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 11,2D_fov_tiff_path/d40d40fa_5500000014_63X_20190816_S2_P11_C3_annotations_corrected.tiff
1291,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 12,2D_fov_tiff_path/cc6ddc24_5500000014_63X_20190816_S2_P12_C3_annotations_corrected.tiff
1292,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 13,2D_fov_tiff_path/462e1f41_5500000014_63X_20190816_S2_P13_C3_annotations_corrected.tiff
1293,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 14,2D_fov_tiff_path/9ce733e7_5500000014_63X_20190816_S2_P14_C3_annotations_corrected.tiff
1294,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 15,2D_fov_tiff_path/fd6f31de_5500000014_63X_20190816_S2_P15_C3_annotations_corrected.tiff
1296,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 17,2D_fov_tiff_path/131e3131_5500000014_63X_20190816_S2_P17_C3_annotations_corrected.tiff
1297,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 18,2D_fov_tiff_path/acb0e4fb_5500000014_63X_20190816_S2_P18_C3_annotations_corrected.tiff
1298,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 19,2D_fov_tiff_path/2bd00858_5500000014_63X_20190816_S2_P19_C3_annotations_corrected.tiff
1299,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 2,2D_fov_tiff_path/b74b8ac4_5500000014_63X_20190816_S2_P2_C3_annotations_corrected.tiff
1300,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 20,2D_fov_tiff_path/5ed1ccb4_5500000014_63X_20190816_S2_P20_C3_annotations_corrected.tiff
1301,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 21,2D_fov_tiff_path/ae4e0e8b_5500000014_63X_20190816_S2_P21_C3_annotations_corrected.tiff
1302,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 22,2D_fov_tiff_path/b2fdc028_5500000014_63X_20190816_S2_P22_C3_annotations_corrected.tiff
1303,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 23,2D_fov_tiff_path/ce250a79_5500000014_63X_20190816_S2_P23_C3_annotations_corrected.tiff
1304,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 24,2D_fov_tiff_path/2df01dcb_5500000014_63X_20190816_S2_P24_C3_annotations_corrected.tiff
1305,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 25,2D_fov_tiff_path/b06cfaec_5500000014_63X_20190816_S2_P25_C3_annotations_corrected.tiff
1306,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 26,2D_fov_tiff_path/1994ee73_5500000014_63X_20190816_S2_P26_C3_annotations_corrected.tiff
1307,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 27,2D_fov_tiff_path/1cb150f5_5500000014_63X_20190816_S2_P27_C3_annotations_corrected.tiff
1308,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 28,2D_fov_tiff_path/b693d782_5500000014_63X_20190816_S2_P28_C3_annotations_corrected.tiff
1309,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 29,2D_fov_tiff_path/a59992ca_5500000014_63X_20190816_S2_P29_C3_annotations_corrected.tiff
1310,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 3,2D_fov_tiff_path/82ba859a_5500000014_63X_20190816_S2_P3_C3_annotations_corrected.tiff
1311,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 30,2D_fov_tiff_path/627998dd_5500000014_63X_20190816_S2_P30_C3_annotations_corrected.tiff
1312,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 4,2D_fov_tiff_path/56066f7a_5500000014_63X_20190816_S2_P4_C3_annotations_corrected.tiff
1313,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 5,2D_fov_tiff_path/5e7147d1_5500000014_63X_20190816_S2_P5_C3_annotations_corrected.tiff
1314,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 6,2D_fov_tiff_path/cd9f9fd8_5500000014_63X_20190816_S2_P6_C3_annotations_corrected.tiff
1315,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 7,2D_fov_tiff_path/ed2c8e23_5500000014_63X_20190816_S2_P7_C3_annotations_corrected.tiff
1316,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 8,2D_fov_tiff_path/cdd69223_5500000014_63X_20190816_S2_P8_C3_annotations_corrected.tiff
1317,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C3 [144] Montage - 9,2D_fov_tiff_path/6208f4ea_5500000014_63X_20190816_S2_P9_C3_annotations_corrected.tiff
1318,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 1,2D_fov_tiff_path/31e5ad35_5500000014_63X_20190816_S2_P1_C4_annotations_corrected.tiff
1319,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 10,2D_fov_tiff_path/f66c9652_5500000014_63X_20190816_S2_P10_C4_annotations_corrected.tiff
1320,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 11,2D_fov_tiff_path/6b941b87_5500000014_63X_20190816_S2_P11_C4_annotations_corrected.tiff
1321,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 12,2D_fov_tiff_path/60f3d143_5500000014_63X_20190816_S2_P12_C4_annotations_corrected.tiff
1322,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 13,2D_fov_tiff_path/06237a94_5500000014_63X_20190816_S2_P13_C4_annotations_corrected.tiff
1323,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 14,2D_fov_tiff_path/3a3cf60a_5500000014_63X_20190816_S2_P14_C4_annotations_corrected.tiff
1324,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 15,2D_fov_tiff_path/0bba6f58_5500000014_63X_20190816_S2_P15_C4_annotations_corrected.tiff
1325,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 16,2D_fov_tiff_path/04441e02_5500000014_63X_20190816_S2_P16_C4_annotations_corrected.tiff
1326,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 17,2D_fov_tiff_path/e6edb446_5500000014_63X_20190816_S2_P17_C4_annotations_corrected.tiff
1327,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 18,2D_fov_tiff_path/ec54b718_5500000014_63X_20190816_S2_P18_C4_annotations_corrected.tiff
1328,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 19,2D_fov_tiff_path/732cf1b3_5500000014_63X_20190816_S2_P19_C4_annotations_corrected.tiff
